Product ID,Mean_Daily_Demand,Demand_Std_Dev,Total_Sales_Records,Mean_Supplier_Lead_Time,Lead_Time_Std_Dev,Current_Reorder_Point,Current_Stock_Levels,Warehouse_Capacity,Mean_Price,Mean_Storage_Cost,Elasticity_Index,Shortage_Penalty
4274,350.33,91.15,3,9.0,2.16,181.33,446.0,3850.67,29.87,4.23,1.65,44.8
4275,246.0,10.0,1,24.0,1.5,153.0,450.0,1614.0,63.91,8.37,1.83,95.86
4277,330.0,10.0,1,4.0,1.5,19.0,10.0,1504.0,31.25,1.38,1.28,46.88
4280,245.0,10.0,1,24.0,1.5,152.0,562.0,2923.0,48.54,4.74,1.94,72.81
4281,442.0,10.0,1,20.0,1.5,11.0,147.0,3046.0,93.07,5.73,2.39,139.6
4285,332.0,10.0,1,28.0,1.5,183.0,657.0,1241.0,64.63,4.22,1.26,96.94
4286,249.0,10.0,1,23.0,1.5,76.0,462.0,3048.0,64.78,2.87,1.64,97.16
4290,285.5,171.5,2,11.25,2.49,119.5,211.0,2317.0,50.09,6.02,0.88,75.13
4296,214.5,5.5,2,14.0,1.5,98.0,951.0,1148.0,51.75,3.64,0.88,77.62
4297,421.0,10.0,1,16.0,1.5,164.0,674.0,4390.0,92.46,1.28,1.29,138.69
4298,38.5,30.5,2,6.0,4.0,56.0,581.0,2128.5,13.98,4.11,1.2,20.98
4302,472.0,10.0,1,20.0,1.5,18.0,157.0,1075.0,91.07,5.43,2.0,136.6
4303,227.0,10.0,1,29.0,1.5,145.0,592.0,3348.0,39.28,7.23,1.4,58.91
4315,194.0,70.0,2,4.0,1.5,30.0,551.0,4705.0,99.56,6.51,1.06,149.34
4328,415.0,84.0,2,15.5,5.5,76.5,627.0,2337.0,79.54,5.75,1.16,119.3
4329,249.5,159.5,2,2.0,1.5,99.0,903.0,1078.0,75.42,9.19,1.8,113.13
4335,469.0,10.0,1,9.0,1.5,173.0,904.0,4863.0,64.66,4.4,1.38,96.99
4347,131.0,10.0,1,5.0,1.5,182.0,989.0,1775.0,32.86,4.77,2.14,49.3
4348,163.0,102.24,3,5.0,1.5,96.0,85.0,2942.0,69.06,3.07,1.6,103.59
4356,323.0,90.0,2,17.0,1.5,33.0,628.0,2639.0,41.68,4.96,1.44,62.51
4359,218.0,10.0,1,13.0,4.0,85.0,652.5,2586.5,35.01,6.04,1.36,52.52
4362,400.0,10.0,1,14.5,2.5,98.0,470.5,2412.5,65.48,6.32,1.99,98.22
4369,215.0,10.0,1,22.0,1.5,117.0,186.0,1429.0,8.08,7.71,1.15,12.12
4375,191.5,41.5,2,5.0,1.5,61.0,546.0,1435.0,7.66,5.47,1.0,11.49
4376,273.0,10.0,1,24.0,1.5,129.0,522.0,3736.0,40.44,4.11,2.3,60.65
4379,490.0,10.0,1,4.0,1.0,59.0,754.5,2022.0,64.29,5.49,1.02,96.43
4384,130.0,10.0,1,22.0,1.5,98.0,457.0,2707.0,28.35,6.83,1.26,42.53
4390,317.75,128.32,4,9.0,1.5,121.0,362.0,3921.0,5.44,5.9,1.22,8.16
4391,273.5,88.5,2,3.0,1.5,56.0,275.0,4079.0,47.71,2.79,0.87,71.56
4392,237.33,186.31,3,21.0,8.64,68.67,575.0,2555.0,40.18,5.34,2.33,60.28
4393,25.0,10.0,1,7.0,1.5,88.0,66.0,3177.0,23.63,8.86,1.8,35.44
4395,292.5,55.5,2,28.0,1.5,16.0,191.0,1854.0,75.56,3.19,2.16,113.34
4399,240.0,10.0,1,13.0,1.5,74.0,360.0,1403.0,54.7,1.69,1.46,82.06
4413,279.67,169.65,3,17.5,0.5,165.5,874.0,4023.5,43.42,9.76,1.98,65.13
4414,156.5,32.5,2,6.0,1.5,171.0,910.0,4723.0,79.77,7.47,1.33,119.66
4415,238.25,190.66,4,20.0,3.0,148.0,261.5,3707.0,68.5,6.44,1.46,102.75
4420,435.0,10.0,1,20.0,1.5,112.0,497.0,4707.0,16.6,5.17,2.08,24.9
4421,446.0,10.0,1,19.5,7.66,73.25,540.5,2231.25,37.72,4.56,1.81,56.57
4422,446.0,17.0,2,20.33,8.81,99.67,724.67,2685.33,13.81,2.15,2.47,20.72
4424,339.0,10.0,1,14.0,8.49,113.33,372.33,2882.33,88.81,3.75,1.86,133.22
4429,465.0,10.0,1,20.0,1.5,22.0,473.0,3644.0,16.68,5.3,2.17,25.02
4433,380.33,98.52,3,26.0,1.5,150.0,664.0,2017.0,46.94,1.9,2.21,70.41
4436,386.0,10.0,1,23.0,1.5,118.0,441.0,2602.0,84.39,8.56,1.14,126.58
4438,114.5,105.5,2,6.5,5.5,96.5,392.5,2765.0,66.62,4.74,1.51,99.93
4439,449.0,10.0,1,29.0,1.5,163.0,407.0,3101.0,65.93,5.78,1.46,98.89
4444,253.5,209.5,2,8.33,5.25,117.67,741.33,2212.33,26.45,6.02,1.39,39.68
4445,140.0,114.0,2,7.0,1.5,60.0,364.0,1675.0,91.9,5.59,0.79,137.85
4446,149.0,10.0,1,17.0,1.5,192.0,192.0,3369.0,52.46,4.0,0.94,78.7
4449,140.0,54.72,3,8.0,1.5,76.0,18.0,1167.0,48.81,8.94,1.08,73.22
4458,277.0,10.0,1,28.0,1.5,82.0,419.0,3113.0,41.38,8.38,1.27,62.07
4466,199.5,124.5,2,10.33,5.73,85.67,484.33,2175.0,57.58,7.47,2.26,86.37
4467,418.0,29.0,2,12.5,4.5,53.5,498.5,2338.5,59.72,4.3,1.86,89.57
4472,322.75,180.48,4,18.0,5.0,24.5,837.5,1701.5,62.1,6.62,0.84,93.14
4478,247.67,105.5,3,16.5,12.5,85.5,796.5,2651.0,68.92,7.69,1.61,103.38
4483,57.0,10.0,1,19.33,6.55,115.0,613.0,2644.67,90.9,3.19,2.07,136.35
4486,233.0,10.0,1,9.0,1.5,73.0,306.0,1800.0,30.68,7.71,1.61,46.01
4491,365.0,10.0,1,29.0,1.5,80.0,37.0,3265.0,49.76,8.28,0.71,74.65
4493,9.0,10.0,1,8.0,1.5,179.0,732.0,4095.0,87.47,3.87,2.06,131.2
4497,350.25,30.91,4,14.0,12.0,144.5,851.5,4447.0,39.5,7.69,2.01,59.25
4498,182.5,132.5,2,14.5,5.5,128.0,351.5,3070.0,65.54,4.97,1.25,98.32
4500,5.0,10.0,1,2.5,1.5,70.5,301.0,3099.0,53.1,6.84,2.25,79.64
4502,316.5,78.5,2,16.0,5.72,133.0,425.67,1971.0,17.03,8.46,0.69,25.54
4507,372.0,10.0,1,6.0,1.5,102.0,448.0,2103.5,39.11,4.81,2.48,58.66
4508,367.5,103.5,2,14.0,1.5,83.0,457.0,1021.0,29.86,5.24,1.75,44.8
4510,161.33,182.2,3,9.0,1.5,25.0,115.0,3023.0,57.11,9.9,2.06,85.66
4525,262.0,10.0,1,17.0,1.5,63.0,989.0,4416.0,46.28,7.35,1.56,69.41
4533,490.0,10.0,1,23.0,1.5,107.0,280.0,1230.0,70.63,4.18,1.56,105.94
4536,226.0,10.0,1,3.0,1.0,74.0,828.5,4820.5,99.88,1.21,2.1,149.82
4537,458.0,35.0,2,24.0,5.0,158.5,292.5,2198.0,6.22,6.75,1.12,9.33
4539,150.0,10.0,1,7.0,1.5,113.0,781.0,1365.0,61.94,5.95,1.87,92.91
4548,110.0,10.0,1,22.0,5.72,163.0,561.67,3504.0,57.26,4.24,0.66,85.89
4551,205.67,123.37,3,13.0,1.5,93.0,816.0,4634.0,27.48,6.21,1.21,41.21
4558,136.33,103.82,3,14.0,5.72,106.0,323.33,2269.0,45.48,6.47,2.27,68.22
4559,242.67,196.05,3,16.5,12.5,59.0,427.5,3579.0,59.9,5.96,1.63,89.84
4565,25.0,10.0,1,10.0,8.64,96.67,441.33,1819.0,56.5,5.92,1.53,84.74
4566,212.0,10.0,1,16.5,9.5,75.5,706.5,4619.5,95.36,2.12,1.23,143.04
4580,160.0,10.0,1,18.5,7.5,56.5,878.0,4332.5,57.4,6.44,2.41,86.11
4581,289.67,147.86,3,21.0,1.0,158.5,468.0,3577.0,45.95,4.65,1.45,68.93
4582,413.0,34.0,2,26.33,2.05,127.67,472.0,2817.0,7.53,8.31,1.28,11.3
4583,430.0,10.0,1,3.0,1.5,110.0,770.0,3540.0,75.66,3.19,1.2,113.49
4588,107.0,10.0,1,16.5,10.5,109.5,638.5,2412.5,55.28,4.36,1.34,82.93
4591,213.0,10.0,1,14.0,1.5,99.0,911.0,4175.0,33.97,3.71,2.16,50.96
4592,127.0,16.0,2,20.0,1.5,102.0,498.0,1955.0,97.57,9.52,1.9,146.35
4605,321.0,139.03,3,15.5,9.5,112.0,880.0,2073.0,30.51,5.82,1.76,45.76
4606,246.0,91.0,2,23.0,1.5,180.0,343.0,3645.0,46.04,4.99,2.1,69.06
4616,309.0,10.0,1,8.0,3.0,30.5,939.0,2081.5,51.49,7.48,0.97,77.23
4619,287.0,10.0,1,21.33,2.05,147.0,655.33,1420.33,71.86,6.43,1.63,107.79
4620,288.0,15.0,2,10.0,1.5,182.0,551.0,4810.0,79.14,9.08,1.16,118.71
4623,86.0,10.0,1,10.67,10.96,99.33,648.33,2654.33,13.85,6.92,1.39,20.78
4624,302.5,167.5,2,9.75,8.98,57.5,348.75,2932.5,18.16,4.91,0.51,27.24
4625,119.0,10.0,1,19.5,3.5,132.0,605.0,2648.5,11.48,5.68,0.58,17.22
4627,262.0,10.0,1,23.0,1.5,134.0,375.0,4626.0,7.09,3.22,0.69,10.64
4629,275.0,41.0,2,24.0,1.5,156.0,68.0,1064.0,91.2,5.36,1.61,136.8
4633,227.67,147.52,3,7.0,5.72,100.67,472.33,2616.67,69.23,6.13,1.53,103.84
4635,83.0,27.0,2,5.0,1.5,96.0,714.0,1827.0,65.04,6.73,1.85,97.56
4637,197.0,10.0,1,3.0,1.5,148.0,732.0,4200.0,88.16,6.98,2.17,132.24
4642,303.0,10.0,1,17.0,6.0,78.0,885.5,2299.0,47.08,9.71,0.68,70.62
4643,383.5,29.5,2,17.0,1.5,149.0,941.0,3130.0,93.96,6.34,0.78,140.94
4647,204.0,10.0,1,3.0,1.5,137.0,332.0,2730.0,7.41,1.67,1.54,11.12
4651,59.0,10.0,1,6.0,1.5,141.0,135.0,4635.0,83.79,6.08,1.63,125.68
4652,363.0,10.0,1,7.5,0.5,19.0,472.5,2624.5,89.12,3.4,1.31,133.68
4655,366.0,10.0,1,19.0,1.5,28.0,913.0,1173.0,5.27,8.93,0.75,7.9
4657,416.0,10.0,1,22.0,1.5,143.0,371.0,2403.0,45.72,6.63,1.23,68.59
4658,152.5,138.5,2,21.0,1.5,16.0,378.0,1825.0,28.55,9.15,1.49,42.82
4661,305.5,188.5,2,11.0,1.5,84.0,136.0,1910.0,37.38,8.64,1.49,56.07
4665,213.0,151.4,3,11.0,7.79,49.33,368.0,3367.67,51.04,2.58,1.92,76.56
4674,365.0,10.0,1,8.0,1.5,91.0,567.0,1181.0,7.29,6.61,0.74,10.94
4676,321.0,110.45,3,27.5,0.5,73.0,247.0,4469.5,62.5,9.11,1.13,93.74
4681,272.5,96.5,2,27.67,1.25,79.33,711.33,3874.67,68.53,1.48,1.91,102.8
4687,190.5,136.5,2,26.0,1.5,127.0,817.0,1649.0,42.45,7.8,1.39,63.68
4689,208.0,106.0,2,25.5,1.5,69.5,680.0,4109.0,36.24,2.78,1.0,54.36
4692,313.5,131.5,2,13.0,1.5,93.0,932.0,2402.0,42.61,8.75,2.38,63.92
4695,264.5,85.23,4,24.0,1.5,89.0,213.0,1660.0,67.69,5.41,1.58,101.54
4696,296.0,174.0,2,6.0,1.5,42.0,779.0,4965.0,16.0,6.2,1.14,24.01
4697,27.0,10.0,1,1.0,1.5,81.0,418.0,3488.0,37.42,8.94,1.79,56.13
4702,438.0,10.0,1,8.25,5.8,110.5,542.0,3125.25,86.88,3.38,1.41,130.32
4710,217.5,102.5,2,10.0,9.0,140.5,658.5,3099.0,76.66,6.55,1.88,114.99
4711,278.6,93.6,5,26.0,1.5,107.0,744.0,4104.0,45.25,5.84,1.44,67.87
4712,269.0,82.82,3,3.0,1.5,42.0,185.0,1066.0,66.79,4.07,0.6,100.18
4715,347.0,10.0,1,24.0,1.5,85.0,843.0,1027.0,45.1,9.06,1.6,67.65
4717,446.0,10.0,1,11.0,1.5,76.0,790.0,2490.0,21.06,7.69,2.38,31.59
4720,83.5,41.5,2,10.33,9.88,117.0,638.67,2108.0,5.09,8.84,1.28,7.64
4722,339.0,10.0,1,3.0,1.5,74.0,293.0,2170.0,65.18,2.7,1.81,97.77
4726,132.0,10.0,1,18.0,1.0,71.0,643.0,2506.0,49.39,7.59,1.69,74.09
4731,259.6,144.28,5,12.0,1.5,177.0,773.0,2285.0,59.23,5.47,1.78,88.85
4739,161.0,10.0,1,28.5,0.5,163.0,397.0,2642.0,69.38,3.48,1.72,104.07
4741,273.0,10.0,1,20.0,1.0,161.5,420.5,4126.0,66.99,5.53,1.42,100.48
4742,464.0,10.0,1,5.0,1.5,118.0,919.0,4446.0,55.26,6.14,1.9,82.89
4746,465.0,10.0,1,27.0,1.5,139.0,487.0,1269.0,7.98,5.91,0.9,11.96
4747,252.0,199.73,3,22.0,1.5,48.0,579.0,1559.0,49.82,6.45,0.92,74.72
4749,128.0,10.0,1,8.5,2.5,96.0,509.0,2690.0,93.98,6.67,2.38,140.97
4750,19.0,10.0,1,15.0,1.5,187.0,861.0,2566.0,32.77,2.04,1.66,49.16
4755,270.0,10.0,1,15.5,5.5,55.0,350.0,3502.5,66.06,5.76,0.82,99.1
4758,345.0,10.0,1,28.0,1.5,172.0,403.0,1071.0,26.86,9.39,1.87,40.29
4762,45.5,1.5,2,23.5,0.5,115.5,502.5,3702.0,34.21,6.34,1.26,51.32
4765,242.0,10.0,1,3.0,1.0,96.5,545.0,2823.5,36.48,5.09,1.2,54.72
4769,266.0,10.0,1,16.67,8.81,91.33,595.67,2915.33,34.36,4.12,1.48,51.53
4774,448.0,10.0,1,27.0,1.5,101.0,881.0,1957.0,15.0,6.06,1.61,22.5
4777,309.0,10.0,1,1.0,1.5,53.0,787.0,2234.0,71.74,4.86,1.9,107.61
4783,215.0,10.0,1,20.0,1.5,14.0,680.0,3468.0,40.61,2.7,1.19,60.92
4786,286.4,166.01,5,11.5,0.5,179.0,457.0,3574.0,95.34,9.65,1.71,143.01
4788,103.5,40.5,2,2.0,1.5,143.0,43.0,2916.0,43.92,7.06,1.83,65.88
4789,176.5,14.5,2,16.0,8.0,145.5,563.5,2951.0,48.88,7.2,1.84,73.31
4797,362.0,10.0,1,6.0,3.0,122.0,358.5,2191.5,30.51,1.93,2.32,45.76
4800,424.0,10.0,1,24.0,3.27,146.0,131.67,1882.33,51.7,3.62,1.44,77.56
4801,81.5,27.5,2,4.0,1.5,130.0,310.0,4450.0,23.95,3.5,1.62,35.92
4803,92.0,64.39,3,18.0,1.5,102.0,464.0,3719.0,65.58,7.42,1.16,98.38
4807,408.0,10.0,1,4.5,1.5,44.0,460.0,3075.5,59.26,4.06,1.42,88.9
4817,216.5,211.5,2,14.0,6.0,127.5,96.5,3129.0,60.81,4.82,1.96,91.22
4820,468.0,10.0,1,10.5,9.5,102.0,411.0,2762.0,66.64,9.95,1.57,99.96
4825,477.0,10.0,1,7.0,1.5,14.0,481.0,3289.0,34.26,6.21,1.44,51.39
4826,388.0,62.46,3,4.0,1.5,36.0,445.0,4020.0,67.89,3.82,1.7,101.84
4828,366.5,85.5,2,7.0,1.5,89.0,360.0,2789.0,51.76,6.52,1.64,77.63
4831,211.0,87.0,2,10.67,6.07,109.5,473.67,2353.83,66.42,6.7,1.7,99.64
4836,324.0,10.0,1,2.0,1.5,46.0,639.0,2107.0,38.16,5.02,2.13,57.24
4837,176.0,10.0,1,8.0,1.5,117.0,128.0,3112.0,55.31,7.49,1.96,82.96
4838,122.0,31.0,2,28.0,1.5,198.0,986.0,3556.0,72.65,9.79,1.41,108.98
4843,239.5,96.5,2,14.5,8.5,89.5,341.5,2920.5,30.66,3.04,2.47,45.99
4844,393.25,100.99,4,17.0,5.0,76.0,468.0,3216.0,59.04,3.36,1.41,88.55
4849,256.8,148.87,5,12.5,2.5,101.5,825.0,3864.5,20.04,3.78,1.63,30.06
4851,261.5,124.5,2,13.33,5.31,168.0,353.67,1860.33,59.64,3.48,1.5,89.46
4853,322.67,109.22,3,24.5,1.5,132.0,595.5,4930.0,9.2,6.33,2.32,13.8
4856,163.0,10.0,1,9.33,11.09,101.67,473.67,2806.33,40.05,6.49,1.15,60.08
4867,261.5,57.5,2,11.0,1.5,162.0,99.0,4087.0,17.33,6.56,1.13,25.99
4871,37.0,10.0,1,23.0,1.5,34.0,263.0,3695.0,24.24,5.45,1.33,36.35
4875,398.0,10.0,1,3.0,1.5,75.0,427.0,3192.0,67.41,2.38,1.82,101.12
4882,336.5,63.5,2,23.0,1.5,18.0,84.0,3032.0,70.26,5.92,1.62,105.39
4883,250.5,111.5,2,26.0,1.5,92.0,533.0,1206.0,67.94,4.14,1.38,101.91
4887,248.0,101.0,3,5.0,1.5,190.0,774.0,2849.0,40.86,6.47,2.22,61.28
4889,265.0,10.0,1,9.0,1.5,113.0,366.0,2532.0,12.74,8.69,2.21,19.11
4892,464.0,10.0,1,16.5,1.5,80.0,421.0,3926.0,5.71,6.03,0.82,8.56
4893,188.0,48.0,2,3.0,1.5,80.0,727.0,2433.0,52.93,3.45,1.35,79.4
4894,266.0,10.0,1,4.0,1.0,110.5,456.5,2908.5,65.37,3.31,1.25,98.06
4897,41.0,10.0,1,1.0,1.5,173.0,379.0,1404.0,43.21,1.99,1.37,64.82
4898,467.5,20.5,2,11.0,1.0,148.0,536.5,3697.5,67.16,8.38,1.84,100.73
4899,57.0,10.0,1,13.0,3.0,52.5,976.0,2828.0,90.06,7.91,1.28,135.09
4903,331.0,10.0,1,11.67,7.41,79.33,377.33,2268.67,77.96,7.36,0.94,116.94
4906,280.0,10.0,1,17.0,9.0,13.5,855.5,2899.5,71.36,5.71,1.61,107.04
4907,318.5,73.5,2,13.0,1.5,139.0,575.0,4187.0,53.0,3.24,2.34,79.5
4909,118.0,10.0,1,19.0,2.0,165.5,466.0,1410.0,58.89,5.42,1.32,88.33
4914,225.0,119.75,3,26.0,1.5,81.0,283.0,3589.0,29.98,3.08,1.92,44.97
4915,307.67,86.45,3,28.0,1.5,34.0,817.0,1424.0,82.54,5.95,2.01,123.81
4916,99.0,62.0,2,7.5,1.5,112.0,170.0,2291.5,58.63,4.53,1.4,87.94
4919,278.67,66.18,3,16.5,8.5,52.0,218.0,2057.5,59.65,4.44,1.39,89.48
4932,266.0,10.0,1,4.0,2.0,45.0,517.5,3026.0,82.67,1.73,0.82,124.0
4946,38.5,22.5,2,5.0,1.5,27.0,349.0,4943.0,45.91,9.86,1.58,68.86
4950,234.0,55.0,2,13.0,2.0,33.5,258.0,3091.5,99.11,9.97,1.19,148.66
4951,410.0,10.0,1,10.0,4.0,175.0,656.0,2519.5,60.43,3.62,1.35,90.64
4952,324.0,10.0,1,2.0,1.5,178.0,577.0,3055.0,75.74,8.22,1.6,113.61
4956,193.0,10.0,1,5.0,1.5,122.0,620.0,3123.0,40.75,8.05,1.05,61.12
4958,326.0,10.0,1,6.0,1.5,111.0,545.0,1393.0,43.8,6.11,1.46,65.7
4961,498.0,10.0,1,5.0,1.5,111.0,347.0,4158.0,30.77,5.47,1.34,46.16
4964,223.0,27.8,3,5.0,1.5,171.0,17.0,4785.0,31.06,6.04,0.98,46.6
4970,187.0,10.0,1,12.0,1.5,101.0,866.0,4050.0,48.23,6.9,1.73,72.34
4972,10.0,10.0,1,24.0,1.5,11.0,95.0,3038.0,86.83,4.44,1.86,130.24
4973,257.67,112.77,3,12.0,1.5,129.0,410.0,1467.0,62.61,2.66,1.18,93.92
4975,231.0,26.0,2,12.5,7.5,148.5,734.5,2164.5,57.65,3.48,2.39,86.48
4977,470.0,12.0,2,8.0,1.5,54.0,704.0,3659.0,48.74,7.11,1.89,73.12
4979,412.0,10.0,1,6.0,1.5,70.0,266.0,3365.0,29.05,4.58,0.77,43.58
4984,382.0,10.0,1,17.5,0.5,133.5,459.5,4093.0,32.98,7.83,2.47,49.47
4986,316.67,45.89,3,9.33,3.86,133.33,315.67,2513.33,35.99,7.2,0.77,53.98
4989,68.0,10.0,1,18.5,1.5,166.5,332.5,3706.5,43.34,1.7,2.08,65.01
4990,272.0,10.0,1,28.0,1.5,154.0,515.0,4972.0,12.11,5.38,2.39,18.16
4995,343.0,10.0,1,16.5,8.5,48.0,314.5,2779.5,94.46,4.7,1.3,141.68
4996,298.0,89.0,2,23.0,1.5,52.0,633.0,4037.0,46.08,6.27,2.0,69.12
4997,295.0,10.0,1,3.0,1.5,192.0,722.0,2122.0,48.84,7.63,1.41,73.26
5003,191.0,10.0,1,17.0,1.5,78.0,486.0,4081.0,72.45,6.42,1.1,108.68
5005,184.0,10.0,1,25.5,3.5,72.0,505.0,2043.5,70.64,4.15,1.72,105.96
5008,490.0,10.0,1,25.0,1.5,100.0,950.0,4846.0,85.5,9.5,2.29,128.25
5011,285.0,10.0,1,16.0,3.0,94.5,912.5,3322.5,32.06,5.89,1.08,48.09
5012,78.0,10.0,1,13.0,1.5,115.0,422.0,3106.0,54.54,7.18,1.35,81.81
5014,33.5,27.5,2,15.0,3.0,88.5,391.5,3062.5,24.85,2.86,1.35,37.28
5019,276.0,10.0,2,25.0,1.5,197.0,308.0,2376.0,72.46,8.67,0.9,108.69
5020,221.5,195.5,2,6.5,4.5,94.5,163.0,4026.0,37.02,4.96,0.57,55.53
5023,255.33,148.06,3,28.0,1.0,175.0,467.5,2670.0,64.86,7.16,2.38,97.29
5026,266.5,42.5,2,11.5,7.92,78.25,416.0,2712.5,43.39,4.18,1.52,65.08
5027,315.0,10.0,1,6.0,1.5,49.0,271.0,1038.0,41.01,5.64,2.32,61.52
5028,392.0,10.0,1,20.0,9.0,110.5,489.5,3814.0,63.51,9.73,1.36,95.26
5031,460.0,6.0,2,13.5,10.5,128.5,524.0,3256.5,54.84,5.63,1.22,82.27
5033,82.5,68.5,2,15.5,0.5,115.0,440.0,2015.0,10.28,3.95,0.89,15.42
5039,315.0,55.32,3,5.0,1.5,150.0,526.0,2781.0,36.11,5.67,1.52,54.17
5046,225.0,79.65,3,16.0,7.26,33.67,525.67,3606.33,29.76,7.22,1.21,44.63
5050,213.33,165.0,3,23.0,3.0,50.0,402.0,4489.0,29.69,8.05,1.02,44.54
5052,323.0,10.0,1,9.5,4.5,76.5,628.5,2862.0,79.72,2.56,1.01,119.58
5057,282.5,85.5,2,28.5,0.5,133.5,821.0,4290.0,75.61,2.31,2.21,113.42
5059,456.5,19.5,2,24.5,2.69,116.75,481.0,2898.0,53.92,4.1,2.35,80.89
5067,187.33,96.9,3,10.0,7.0,102.0,507.5,2539.5,62.78,8.97,2.38,94.17
5072,25.0,10.0,1,14.5,10.5,67.0,556.5,3750.0,51.88,4.86,1.94,77.82
5074,279.0,10.0,1,15.0,4.0,104.0,383.5,1576.5,84.25,5.61,1.78,126.38
5076,97.0,74.0,2,29.0,1.5,33.0,538.0,1637.0,62.53,5.21,1.32,93.8
5080,233.5,211.5,2,20.0,1.5,128.0,372.0,3310.0,11.32,8.97,0.55,16.98
5081,152.0,10.0,1,10.0,1.5,92.0,74.0,1307.0,84.36,5.91,1.11,126.54
5091,187.5,25.5,2,19.0,1.5,110.0,282.0,2606.0,58.15,7.12,1.0,87.23
5094,241.0,10.0,1,29.0,1.5,106.0,917.0,4807.0,28.13,6.51,1.71,42.2
5095,332.5,122.5,2,3.5,0.5,116.0,211.0,2068.0,62.21,6.45,0.54,93.32
5097,276.33,141.05,3,11.33,6.65,113.33,599.0,1523.33,5.74,8.15,1.33,8.61
5100,190.0,10.0,1,8.0,1.5,166.0,249.0,3651.0,85.47,7.96,1.18,128.21
5101,160.0,10.0,1,1.0,1.5,104.0,294.0,4908.0,83.96,8.48,1.48,125.94
5102,57.0,10.0,1,19.0,1.5,117.0,20.0,2497.0,54.48,9.25,1.83,81.73
5112,161.5,141.5,2,17.0,6.0,69.0,474.0,3493.5,46.86,5.46,0.9,70.3
5119,489.0,10.0,1,6.0,1.5,18.0,171.0,4894.0,82.06,7.44,0.74,123.09
5120,295.0,10.0,1,18.0,1.5,95.0,250.0,3533.0,68.82,6.3,0.57,103.24
5121,183.0,10.0,1,27.0,1.5,73.0,984.0,2051.0,62.65,5.73,1.99,93.98
5123,158.5,156.01,4,27.0,1.5,87.0,337.0,2963.0,51.34,5.46,1.47,77.01
5125,379.0,10.0,1,12.5,7.5,55.0,360.0,3165.5,91.87,3.75,1.53,137.8
5129,271.5,74.5,2,22.0,5.0,152.0,700.0,3446.0,44.11,6.08,2.05,66.16
5133,111.5,47.5,2,3.0,1.5,139.0,234.0,2238.0,59.15,5.88,1.96,88.72
5134,272.0,35.0,2,8.5,6.5,24.5,426.0,2937.5,81.74,7.6,0.67,122.61
5144,344.5,53.5,2,29.0,1.5,15.0,269.0,2456.0,40.5,5.25,1.63,60.75
5145,249.0,57.0,2,23.0,1.5,115.0,970.0,3229.0,60.6,5.64,1.54,90.9
5146,109.0,10.0,1,14.25,3.83,74.5,319.5,2746.0,40.95,5.54,2.03,61.42
5150,498.0,10.0,1,12.83,8.76,63.83,817.33,4334.0,38.13,5.75,2.15,57.19
5152,163.5,140.19,4,29.0,1.5,185.0,944.0,4608.0,88.62,5.66,2.36,132.93
5154,440.0,10.0,1,17.67,7.59,117.67,659.33,3045.67,15.07,1.88,1.51,22.6
5158,234.0,10.0,1,15.0,9.0,113.5,517.5,1784.0,17.97,2.99,1.23,26.96
5159,447.0,10.0,1,27.0,1.5,63.0,667.0,4703.0,55.46,6.56,0.58,83.2
5162,384.0,10.0,1,21.0,1.5,63.0,10.0,2997.0,76.43,5.86,0.96,114.65
5163,200.0,69.88,3,2.0,1.5,115.0,966.0,4210.0,37.17,5.5,1.04,55.76
5165,279.0,10.0,1,14.0,1.5,124.0,505.0,3831.0,35.4,5.3,1.63,53.1
5168,149.5,24.5,2,17.0,1.5,18.0,489.0,3434.0,28.14,1.93,0.64,42.22
5171,494.0,10.0,1,13.5,11.5,82.5,681.0,2942.0,5.54,2.5,1.75,8.31
5177,444.0,10.0,1,18.0,1.5,131.0,359.0,3217.0,83.09,6.63,2.11,124.64
5179,155.5,103.35,4,3.0,1.5,192.0,403.0,2901.0,48.58,4.95,1.6,72.87
5181,273.0,11.0,2,15.5,3.5,115.0,763.0,2422.0,33.59,4.01,1.73,50.39
5186,145.0,10.0,1,24.0,1.5,195.0,776.0,2413.0,57.89,5.61,1.29,86.84
5187,89.0,10.0,1,11.5,6.5,82.5,478.0,4369.5,77.14,8.05,1.18,115.71
5190,35.0,10.0,1,9.67,8.96,79.0,588.0,2758.0,63.18,2.45,1.86,94.77
5193,144.0,10.0,1,8.0,1.5,180.0,407.0,4633.0,39.99,2.35,1.19,59.98
5199,181.0,10.0,1,11.33,6.13,103.33,199.33,3862.0,12.9,4.44,2.23,19.35
5201,300.0,10.0,1,23.0,1.5,31.0,380.0,1677.0,47.65,5.34,1.63,71.48
5205,209.0,106.01,4,24.0,1.5,110.0,9.0,4858.0,73.65,8.44,1.31,110.48
5207,308.0,151.0,2,18.0,1.5,102.0,390.0,4544.0,41.69,1.68,1.45,62.54
5209,292.0,204.0,2,21.0,5.0,33.0,304.5,1742.5,65.37,6.62,0.58,98.06
5210,143.0,10.0,1,19.0,1.5,185.0,95.0,3521.0,88.61,1.36,1.12,132.92
5214,448.0,10.0,1,16.0,1.5,96.0,845.0,4901.0,54.41,2.14,1.92,81.61
5219,177.67,37.82,3,8.67,5.25,75.0,710.0,2649.33,64.74,3.07,1.51,97.1
5230,483.0,10.0,1,13.0,8.34,118.0,610.0,3140.75,54.22,3.32,1.17,81.33
